Q_Arm_1,Q_Arm_2,Q_Arm_3
0.09946521656031071,0.0,0.0
0.18878391755368484,0.0,0.0
0.269157677774959,0.0,0.0
0.32281511462982343,0.0,0.0
0.3892651276230844,0.0,0.0
0.4480656919711679,0.0,0.0
0.5021882190615657,0.0,0.0
0.5472593313782068,0.0,0.0
0.5906900711452421,0.0,0.0
0.5906900711452421,0.09928771448107404,0.0
0.6279954758862891,0.09928771448107404,0.0
0.6630037350952985,0.09928771448107404,0.0
0.6933978647237878,0.09928771448107404,0.0
0.7213932822869403,0.09928771448107404,0.0
0.7468967287686958,0.09928771448107404,0.0
0.7679635930363627,0.09928771448107404,0.0
0.7875061393006475,0.09928771448107404,0.0
0.8053720946337644,0.09928771448107404,0.0
0.8203604140039251,0.09928771448107404,0.0
0.8343808602247904,0.09928771448107404,0.0
0.846053989799754,0.09928771448107404,0.0
0.8563066039240297,0.09928771448107404,0.0
0.8653579093062873,0.09928771448107404,0.0
0.8738499396814613,0.09928771448107404,0.0
0.8804009749605819,0.09928771448107404,0.0
0.8859203610351473,0.09928771448107404,0.0
0.8859203610351473,0.09928771448107404,0.08658266625335334
0.8906385533965882,0.09928771448107404,0.08658266625335334
0.8954709238834558,0.09928771448107404,0.08658266625335334
0.8962324028242201,0.09928771448107404,0.08658266625335334
0.8980498456728571,0.09928771448107404,0.08658266625335334
0.9034040608375988,0.09928771448107404,0.08658266625335334
0.906669733657008,0.09928771448107404,0.08658266625335334
0.906669733657008,0.09928771448107404,0.15063417765234555
0.9108313626225721,0.09928771448107404,0.15063417765234555
0.911545893639002,0.09928771448107404,0.15063417765234555
0.9107504622114272,0.09928771448107404,0.15063417765234555
0.9092504518322697,0.09928771448107404,0.15063417765234555
0.9107611456558401,0.09928771448107404,0.15063417765234555
0.9122032829021074,0.09928771448107404,0.15063417765234555
0.9146060398261702,0.09928771448107404,0.15063417765234555
0.9191057696996645,0.09928771448107404,0.15063417765234555
0.9211113416132749,0.09928771448107404,0.15063417765234555
0.9236376441758317,0.09928771448107404,0.15063417765234555
0.9236376441758317,0.1806337507578067,0.15063417765234555
0.9260076523475862,0.1806337507578067,0.15063417765234555
0.9280033321205747,0.1806337507578067,0.15063417765234555
0.9282679507336539,0.1806337507578067,0.15063417765234555
0.9236545098862983,0.1806337507578067,0.15063417765234555
0.9149565719264228,0.1806337507578067,0.15063417765234555
0.9149565719264228,0.1806337507578067,0.2024851016215268
0.9079158034677982,0.1806337507578067,0.2024851016215268
0.9008293369752349,0.1806337507578067,0.2024851016215268
