Average Reward
0.9946521656031071
0.9936521960485796
0.9932753039545285
0.9463894895467971
0.9545746405499242
0.9583573289755901
0.9627764195326696
0.9615417848695831
0.9637667786672471
0.9666778152815965
0.9664111155792434
0.9673833616123385
0.9673496439021734
0.9677783865059689
0.9683550105458707
0.9676806581020891
0.9674282109007434
0.9673580709969141
0.9667210824357803
0.9664132721246201
0.9656846475460393
0.9649071695231517
0.9641207559676497
0.9635439833464154
0.9625766357114656
0.9615388741728028
0.9579939774454225
0.9571049884169988
0.9564793770324561
0.9546995882410775
0.9533998218884812
0.9533433273707248
0.9528196140877238
0.9461807366217104
0.9462408876700229
0.9454557705899354
0.9443243059621872
0.9430460441847573
0.9425668479253526
0.9421322396801817
0.9419883033987805
0.9424077089978837
0.9423322155057414
0.9424240825905847
0.9417646158052029
0.9418857703723371
0.9419725507915953
0.9417366542803404
0.940520264239111
0.9384433615600797
0.9331629704970225
0.9314588535132369
0.9296775758722733
0.9293768454328488
0.9294359320682857
0.9260024762029866
0.9227868624881738
0.9215831293867988
0.9203236556748648
0.9190129040126346
0.9195736306857429
0.9200748470433917
0.9204149132802651
0.9207025967353668
0.921243200881882
0.9183861411477623
0.9187685078920186
0.9191473344248982
0.9194661444221881
0.9194214753165576
0.9197640101483876
0.9199590870443564
0.9200682717047778
0.9204191014825509
0.9198988038522384
0.9190257363004944
0.9193946078228824
0.9194092073055165
0.9198112668537056
0.9200782440584468
0.9199034641619849
0.9197142557129412
0.9198632538750481
0.9199865166291099
0.9202047516276525
0.9204667993087472
0.9207516891001208
0.9206216782384554
0.9208172019261521
0.9209801527172216
0.9203132567608288
0.9201788775622649
0.9204334842960342
0.9205197300973462
0.9207330597099572
0.9205132864379698
0.9205488422362563
0.9204869925156012
0.9188035136776499
0.9173188280345457
0.9159815842293695
0.9162159149641957
0.9164238559503605
0.9163819457770797
0.91630930670398
0.9165391882823045
0.9168401069974098
0.9169521949609221
0.917209477435179
0.9173747650556257
0.9174255396741008
0.9177606121117411
0.9180319378823224
0.9181320694928651
0.9183342171196136
0.9184139828703641
0.9186436812770121
0.9190040571305967
0.9192592238290895
0.9174963831737029
0.917804236899546
0.9181733725656027
0.9183826924082649
0.9186512441515928
0.9189044519737202
0.9190241421332278
0.9192245062333991
0.9194962921448316
0.9195595524384842
0.9197173953280617
0.9195791550618988
0.9198069132147417
0.920068372181824
0.9203026018837358
0.9196755463604982
0.9196522645309387
0.9198937963494441
0.9201405694243764
0.9203411755240312
0.9205586292088775
0.9203146832715677
0.9203239611720493
0.9200416149407326
0.9198537768100936
0.9199652620103911
0.918876642666826
0.9190962332889375
0.9192813100719456
0.9195220136690185
0.9189339790605868
0.918801368835128
0.9190342123486482
0.9190344798316342
0.9190073180362754
0.9190268628602135
0.9187351164544318
0.9186771548808317
0.9188013652327306
0.9186102380530066
0.9186854330924881
0.9188826104741146
0.9190577914023113
0.9192621935433068
0.9194728859559336
0.9186366188474343
0.9184767657577941
0.918573594252645
0.9187172106501436
0.9188951451308592
